health_sys_id,health_sys_name,health_sys_city,health_sys_state,in_onekey,in_aha,onekey_id,aha_sysid,total_mds,prim_care_mds,total_nps,total_pas,grp_cnt,hosp_cnt,acutehosp_cnt,nh_cnt,sys_multistate,sys_beds,sys_dsch,sys_res,maj_inv_owned,deg_children,sys_incl_majteachhosp,sys_incl_vmajteachhosp,sys_teachint,sys_incl_highdpphosp,sys_highucburden,sys_incl_highuchosp,sys_anyins_product,sys_mcare_adv,sys_mcaid_mngcare,sys_healthins_mktplc,sys_ma_plan_contracts,sys_ma_plan_enroll,sys_apm,sys_aco,sys_ebpm,sys_pctm,sys_hq_city_lon,sys_hq_city_lat,sys_ownership_cat_hcris
HSI00000930,Saint Lawrence Health System,Potsdam,NY,1,1,18381773.0,928.0,98,34.0,28.0,32.0,28.0,2,2,0.0,1,119.0,5130.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1,72,0,0,-74.98656,44.66987,Nonprofit
HSI00000933,Saint Lukes Episcopal Presbyterian Hospital,Chesterfield,MO,1,0,18290218.0,,355,150.0,63.0,5.0,44.0,2,2,1.0,1,496.0,18910.0,74.1,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,131,0,0,-90.55213,38.65397,Nonprofit
HSI00000934,Saint Lukes Health System,Boise,ID,1,1,17773828.0,356.0,864,322.0,317.0,154.0,194.0,9,8,2.0,1,819.0,47381.0,8.37,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1,373,0,0,-116.1934,43.60764,Nonprofit
HSI00000935,Saint Lukes Health System,Kansas City,MO,1,1,17773506.0,120.0,714,216.0,184.0,18.0,101.0,11,8,2.0,2,908.0,52383.0,109.15,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1,0,7,77,-94.58311,39.10344,Nonprofit
HSI00000936,Saint Lukes University Health Network,Bethlehem,PA,1,1,17773829.0,862.0,1092,420.0,238.0,266.0,290.0,9,9,3.0,2,1058.0,62140.0,207.81,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,1,709,0,23,-75.37789,40.63103,Nonprofit
HSI00000937,Saint Lukes Hospital of Duluth,Duluth,MN,1,0,18184915.0,,240,104.0,41.0,24.0,43.0,2,2,0.0,1,254.0,11134.0,7.72,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,1,224,0,0,-92.09985,46.78796,Nonprofit
HSI00000942,Saint Peters Healthcare System,New Brunswick,NJ,1,0,18388290.0,,264,76.0,45.0,25.0,32.0,1,1,0.0,1,359.0,18870.0,119.12,0.0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,83,0,0,-74.44384,40.49477,Nonprofit
HSI00000943,St. Peters Health,Helena,MT,1,0,18293391.0,,88,33.0,24.0,18.0,4.0,1,1,0.0,1,101.0,5015.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,0,17,-112.02065,46.58976,Nonprofit
HSI00000944,Slidell Memorial Hospital,Slidell,LA,1,0,18360903.0,,78,32.0,24.0,1.0,11.0,1,1,0.0,1,231.0,8747.0,2.06,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,28,0,0,-89.78163,30.27621,Public/government
HSI00000947,Salem Health,Salem,OR,1,1,18293864.0,403.0,126,36.0,28.0,18.0,7.0,2,2,0.0,1,406.0,24313.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1,0,0,5,-123.04381,44.93326,Nonprofit
HSI00000948,Salina Regional Health Center,Salina,KS,1,1,17814501.0,1002.0,124,57.0,53.0,23.0,28.0,4,3,0.0,1,222.0,7205.0,14.17,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-97.6097,38.84054,Church-operated
HSI00000949,Salinas Valley Memorial Healthcare System,Salinas,CA,1,0,17997766.0,,223,82.0,27.0,42.0,37.0,1,1,0.0,1,263.0,10926.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,1,2,0,0,-121.65483,36.67087,Public/government
HSI00000951,Samaritan Health Services,Corvallis,OR,1,1,18149568.0,186.0,545,235.0,58.0,84.0,98.0,5,5,0.0,1,311.0,14551.0,81.09,0.0,0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,H3811,5051.0,1,0,0,18,-123.26351,44.56503,Nonprofit
HSI00000952,Samaritan Health System,Watertown,NY,1,0,18288547.0,,95,31.0,28.0,26.0,21.0,1,1,2.0,1,238.0,7155.0,12.4,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1,72,0,0,-75.91428,43.97586,Nonprofit
HSI00000954,San Antonio Regional Hospital,Upland,CA,1,0,18294896.0,,78,13.0,13.0,4.0,5.0,1,1,0.0,1,363.0,17280.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,23,0,0,-117.65101,34.0994,Nonprofit
HSI00000956,San Juan Regional Medical Center,Farmington,NM,1,0,18291675.0,,94,29.0,37.0,9.0,17.0,2,1,0.0,1,184.0,9503.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-108.20569,36.72814,Nonprofit
HSI00000958,Sanford Health,Sioux Falls,SD,1,1,17774114.0,530.0,1580,616.0,604.0,302.0,257.0,39,38,18.0,3,1858.0,76888.0,136.93,0.0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,H3503,320.0,1,11,0,88,-96.73128,43.54577,Nonprofit
HSI00000959,Santa Clara Valley Health and Hospital System,San Jose,CA,1,0,18187163.0,,783,307.0,85.0,39.0,43.0,1,1,0.0,1,393.0,19675.0,163.75,0.0,0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,,1.0,1.0,,,0,0,0,0,-121.88542,37.33865,Public/government
HSI00000961,Sarah Bush Lincoln Health System,Mattoon,IL,1,0,18081951.0,,99,38.0,45.0,18.0,29.0,1,1,0.0,1,86.0,6319.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-88.37585,39.48155,Nonprofit
HSI00000962,Sarasota Memorial Health Care System,Sarasota,FL,1,0,18404155.0,,259,122.0,70.0,32.0,55.0,1,1,1.0,1,664.0,31064.0,3.45,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-82.53887,27.33889,Public/government
HSI00000968,Scripps Health,San Diego,CA,1,1,17773825.0,1505.0,1237,482.0,208.0,121.0,107.0,5,5,0.0,1,1242.0,66294.0,160.94,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1,617,0,0,-117.16171,32.71568,Nonprofit
HSI00000969,Seattle Childrens Hospital Research and Foundation,Seattle,WA,1,0,18290346.0,,783,269.0,255.0,38.0,19.0,1,1,0.0,1,348.0,12007.0,249.32,0.0,2,1.0,1.0,2.0,0.0,0.0,0.0,,,,,,,0,0,0,0,-122.32945,47.60357,Nonprofit
HSI00000972,Sentara Healthcare,Norfolk,VA,1,1,17773497.0,2565.0,2542,467.0,352.0,220.0,324.0,13,12,9.0,2,2377.0,134535.0,152.54,0.0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,H2563; H2941,3296.0,1,3,517,0,-76.28514,36.84686,Nonprofit
HSI00000975,Shannon Health System,San Angelo,TX,1,0,17829265.0,,203,77.0,67.0,23.0,39.0,1,1,1.0,1,258.0,12592.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-100.44242,31.4615,Nonprofit
HSI00000977,Sharp Healthcare,San Diego,CA,1,1,17773661.0,2065.0,1623,557.0,153.0,104.0,248.0,6,5,3.0,1,1552.0,74724.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,H5386,2837.0,1,29,0,0,-117.16171,32.71568,Nonprofit
HSI00000981,Shriners Hospitals for Children,Tampa,FL,1,1,17773970.0,4125.0,255,19.0,55.0,44.0,3.0,18,4,0.0,3,,,,,2,,,,,,,0.0,0.0,0.0,0.0,,,0,0,0,0,-82.45927,27.94653,Nonprofit
HSI00000984,Signature Healthcare,Brockton,MA,1,0,18199030.0,,254,96.0,35.0,44.0,29.0,1,1,6.0,1,175.0,9983.0,14.66,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,0,0,0,0,-71.01724,42.08336,Nonprofit
HSI00000985,Silver Cross Hospital,New Lenox,IL,1,0,18290248.0,,76,34.0,24.0,7.0,14.0,1,1,0.0,1,257.0,18680.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,21,0,0,-87.96887,41.51211,Church-operated
HSI00000987,Sinai Health System,Chicago,IL,1,1,18166690.0,284.0,267,89.0,44.0,36.0,34.0,3,2,1.0,1,455.0,20867.0,116.39,0.0,0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-87.63245,41.88425,Nonprofit
HSI00000988,Singing River Health System,Gautier,MS,1,0,17773826.0,,110,27.0,27.0,12.0,23.0,1,1,0.0,1,350.0,16099.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,0,-88.65174,30.39189,Public/government
HSI00000990,Sisters of Charity Health System,Cleveland,OH,1,1,17845026.0,5125.0,152,63.0,18.0,19.0,39.0,2,2,2.0,1,418.0,20543.0,94.8,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,52,0,0,-81.69074,41.50473,Church-operated
HSI00000991,SCL Health,Broomfield,CO,1,1,17773335.0,5095.0,1273,364.0,166.0,146.0,129.0,10,10,1.0,2,1536.0,79016.0,139.25,0.0,0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,1,250,36,95,-105.07058,39.92086,Church-operated
HSI00000994,Sky Lakes Medical Center,Klamath Falls,OR,1,0,18379817.0,,115,65.0,18.0,5.0,16.0,1,1,0.0,1,105.0,5259.0,21.7,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,0,27,-121.78206,42.22388,Nonprofit
HSI00000998,South County Health,Wakefield,RI,1,0,20806136.0,,89,31.0,32.0,9.0,25.0,1,1,0.0,1,91.0,6502.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,40,0,0,-71.48945,41.43945,Nonprofit
HSI00000999,South Georgia Medical Center,Valdosta,GA,1,1,18163126.0,1034.0,135,37.0,25.0,17.0,13.0,4,4,1.0,1,365.0,13515.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-83.2811,30.83505,Public/government
HSI00001002,South Shore Health System,South Weymouth,MA,1,0,17781067.0,,330,120.0,58.0,48.0,10.0,1,1,0.0,1,368.0,25831.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,198,124,0,-70.94956,42.17477,Nonprofit
HSI00001004,Southcoast Health System,New Bedford,MA,1,0,17773498.0,,486,160.0,152.0,80.0,101.0,1,1,0.0,1,835.0,34175.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,319,0,0,-70.93089,41.6378,Nonprofit
HSI00001005,Southeast Health,Dothan,AL,1,0,17773499.0,,148,57.0,24.0,8.0,19.0,1,1,0.0,1,387.0,19677.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0,-85.39337,31.22325,Public/government
HSI00001006,Southeast Georgia Health System,Brunswick,GA,1,1,17992292.0,253.0,167,54.0,39.0,21.0,49.0,2,2,2.0,1,340.0,14605.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-81.49556,31.14974,Nonprofit
HSI00001007,Southeast Health,Cape Girardeau,MO,1,1,18297319.0,628.0,107,39.0,60.0,2.0,33.0,3,3,0.0,1,265.0,8828.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-89.54453,37.30271,Nonprofit
HSI00001009,Southern Illinois Healthcare,Carbondale,IL,1,1,17837006.0,4175.0,209,80.0,56.0,49.0,40.0,3,3,1.0,1,277.0,17773.0,13.3,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-89.2158,37.7273,Nonprofit
HSI00001016,Southwestern Vermont Health Care,Bennington,VT,1,0,18200742.0,,94,35.0,31.0,10.0,22.0,1,1,1.0,1,78.0,3402.0,1.55,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,0,0,0,0,-73.19818,42.87672,Nonprofit
HSI00001018,Sparrow Health System,Lansing,MI,1,1,17773663.0,1245.0,466,185.0,122.0,98.0,76.0,5,4,0.0,1,631.0,32112.0,0.68,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,1,299,0,60,-84.55225,42.73194,Nonprofit
HSI00001020,Spartanburg Regional Healthcare System,Spartanburg,SC,1,1,17773501.0,4195.0,481,196.0,178.0,36.0,89.0,4,3,1.0,1,574.0,32840.0,55.58,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1,347,0,0,-81.93494,34.94838,Public/government
HSI00001021,Spectrum Health,Grand Rapids,MI,1,1,17773827.0,177.0,1538,584.0,339.0,505.0,213.0,11,11,5.0,1,1430.0,85665.0,246.26,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,H2320; H4875,145450.0,1,0,0,136,-85.67195,42.96642,Nonprofit
HSI00001022,Springfield Medical Care Systems,Springfield,VT,1,0,18288761.0,,56,25.0,26.0,39.0,14.0,1,1,0.0,1,25.0,1579.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1,32,0,0,-72.48194,43.29811,Nonprofit
HSI00001032,Stamford Health,Stamford,CT,1,0,18288719.0,,317,91.0,37.0,47.0,79.0,1,1,0.0,1,279.0,13888.0,67.15,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1,0,7,0,-73.54222,41.05195,Nonprofit
HSI00001033,Stanford Health Care,Stanford,CA,1,1,17779642.0,156.0,3081,691.0,293.0,161.0,206.0,3,3,1.0,1,916.0,47859.0,792.03,0.0,1,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,H2986,2925.0,0,0,0,0,-122.16892,37.43137,Nonprofit
HSI00001037,Steward Health Care System,Dallas,TX,1,1,17773629.0,141.0,3768,1117.0,494.0,403.0,433.0,36,31,3.0,3,4077.0,172703.0,357.51,1.0,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,H5587,9403.0,1,1000,2,0,-96.79512,32.77822,For-profit/investor
HSI00001038,Stony Brook Medicine,Stony Brook,NY,1,0,18294974.0,,907,225.0,203.0,78.0,105.0,3,3,1.0,1,763.0,41045.0,534.31,0.0,0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1,2,0,0,-73.1395,40.91297,Public/government
HSI00001039,Stormont Vail Health,Topeka,KS,1,0,17837007.0,,297,119.0,158.0,51.0,37.0,1,1,0.0,1,437.0,25514.0,0.98,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1,263,0,0,-95.67118,39.04928,Nonprofit
HSI00001041,Sturdy Memorial Hospital,Attleboro,MA,1,0,18288831.0,,125,45.0,38.0,14.0,16.0,1,1,0.0,1,131.0,6782.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,88,0,0,-71.28109,41.94508,For-profit/investor
HSI00001042,Success Healthcare,Boca Raton,FL,1,1,18386820.0,517.0,56,21.0,8.0,4.0,2.0,2,2,0.0,2,358.0,9323.0,1.52,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-80.08837,26.35049,For-profit/investor
HSI00001043,Summa Health System,Akron,OH,1,1,17773666.0,399.0,629,197.0,128.0,46.0,102.0,4,3,0.0,1,662.0,32608.0,250.99,0.0,0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,H3660,23345.0,1,298,20,33,-81.51431,41.08431,Nonprofit
HSI00001045,Summit Health,Chambersburg,PA,1,1,18283376.0,189.0,246,82.0,81.0,53.0,55.0,2,2,0.0,1,286.0,12666.0,0.83,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-77.66075,39.93743,Nonprofit
HSI00001050,Sutter Health,Sacramento,CA,1,1,17774118.0,8795.0,6265,2345.0,499.0,357.0,697.0,27,24,2.0,2,3784.0,177974.0,145.68,0.0,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,H5406,273.0,1,23,0,0,-121.49085,38.57944,Nonprofit
HSI00001053,T J Regional Health,Glasgow,KY,1,0,17773513.0,,77,34.0,39.0,2.0,10.0,1,1,1.0,1,117.0,5122.0,10.54,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,0,0,0,0,-85.91402,36.99355,Nonprofit
HSI00001055,TMC Healthcare,Tucson,AZ,1,0,18154490.0,,126,57.0,59.0,14.0,20.0,1,1,0.0,1,441.0,32508.0,41.64,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1,50,0,0,-110.96977,32.22177,Nonprofit
HSI00001059,Tahoe Forest Health System,Truckee,CA,1,1,18186311.0,379.0,70,19.0,9.0,13.0,14.0,2,2,1.0,2,29.0,1696.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,0,0,0,0,-120.21215,39.32612,Public/government
HSI00001060,Tallahassee Memorial Healthcare,Tallahassee,FL,1,0,17774119.0,,332,155.0,87.0,35.0,48.0,3,3,1.0,1,462.0,30742.0,59.65,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-84.28065,30.43977,Nonprofit
HSI00001061,Tanner Health System,Carrollton,GA,1,1,18137145.0,341.0,301,54.0,55.0,21.0,52.0,4,4,0.0,2,236.0,12079.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-85.0784,33.5815,Nonprofit
HSI00001063,JPS Health Network,Fort Worth,TX,1,0,18966988.0,,527,237.0,158.0,45.0,59.0,1,1,1.0,1,408.0,25444.0,192.73,0.0,0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-97.33086,32.75095,Public/government
HSI00001065,Temple University Health System,Philadelphia,PA,1,1,17774120.0,169.0,1331,330.0,134.0,84.0,97.0,3,2,0.0,1,744.0,31960.0,439.69,0.0,0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,1,0,0,19,-75.16218,39.95222,Nonprofit
HSI00001066,Tenet Healthcare Corporation,Dallas,TX,1,1,17774121.0,919.0,7580,1843.0,1250.0,658.0,957.0,81,68,3.0,3,15006.0,675646.0,1539.21,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,1,445,130,0,-96.79512,32.77822,For-profit/investor
HSI00001069,Texas Childrens Hospital,Houston,TX,1,0,17773509.0,,1242,468.0,193.0,155.0,92.0,1,1,0.0,1,743.0,33343.0,410.24,0.0,2,1.0,0.0,2.0,0.0,0.0,0.0,1.0,,1.0,,,,0,0,0,0,-95.36952,29.76078,Nonprofit
HSI00001072,Texas Health Resources,Arlington,TX,1,1,17773668.0,129.0,1262,545.0,476.0,241.0,306.0,19,16,0.0,1,3034.0,159319.0,36.25,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,1,536,0,0,-97.10772,32.7356,Nonprofit
HSI00001073,Kings Daughters Health,Madison,IN,1,0,18334048.0,,55,22.0,23.0,2.0,8.0,1,1,0.0,1,88.0,3240.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,42,0,0,-85.38054,38.73633,Nonprofit
HSI00001074,The Carle Foundation,Urbana,IL,1,1,17773669.0,2575.0,645,258.0,238.0,67.0,52.0,3,3,1.0,1,460.0,27003.0,54.67,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,H1463; H1737; H2591; H3471,29394.0,0,0,0,0,-88.20443,40.11738,Nonprofit
HSI00001075,The Childrens Hospital of Philadelphia,Philadelphia,PA,1,0,17773468.0,,1434,613.0,418.0,40.0,82.0,1,1,0.0,1,541.0,20250.0,418.46,0.0,2,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-75.16218,39.95222,Nonprofit
HSI00001076,The Childrens Mercy Hospitals and Clinics,Kansas City,MO,1,0,18138029.0,,913,424.0,158.0,5.0,39.0,2,2,0.0,2,351.0,15198.0,180.92,0.0,2,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-94.58311,39.10344,Nonprofit
HSI00001077,The Christ Hospital Health Network,Cincinnati,OH,1,0,18291628.0,,396,131.0,98.0,22.0,117.0,1,1,0.0,1,473.0,23802.0,78.58,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,11,87,-84.45689,39.162,Nonprofit
HSI00001078,The Cleveland Clinic Health System,Cleveland,OH,1,1,17773973.0,212.0,4789,1184.0,1329.0,583.0,321.0,18,14,2.0,2,3705.0,185509.0,1258.24,0.0,0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,,1,3268,143,318,-81.69074,41.50473,Nonprofit
HSI00001079,The Cooper Health System,Camden,NJ,1,0,17773510.0,,586,143.0,159.0,21.0,111.0,1,1,1.0,1,575.0,30026.0,310.26,0.0,0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,1,182,21,7,-75.11913,39.94525,Nonprofit
HSI00001080,The Erie County Medical Center Corporation,Buffalo,NY,1,0,17773474.0,,247,58.0,44.0,45.0,10.0,1,1,1.0,1,322.0,15506.0,158.02,0.0,0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,0,8,-78.87846,42.88544,Public/government
HSI00001081,Houston Methodist,Houston,TX,1,1,17773831.0,7235.0,1550,317.0,356.0,86.0,153.0,8,7,2.0,1,2153.0,100611.0,234.93,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1,591,0,0,-95.36952,29.76078,Nonprofit
HSI00001082,The Methodist Hospitals,Gary,IN,1,0,17773343.0,,130,22.0,27.0,7.0,30.0,1,1,0.0,1,445.0,14473.0,2.94,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-87.33717,41.60369,Nonprofit
HSI00001083,The Metrohealth System,Cleveland,OH,1,0,17774123.0,,926,338.0,153.0,27.0,34.0,1,1,2.0,1,499.0,19624.0,363.3,0.0,0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,564,0,0,-81.69074,41.50473,Public/government
HSI00001084,The Morris Hospital and Healthcare Centers,Morris,IL,1,0,18294492.0,,73,32.0,19.0,8.0,25.0,1,1,0.0,1,89.0,4508.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1,42,0,0,-88.42498,41.35892,Nonprofit
HSI00001085,The Nebraska Medical Center,Omaha,NE,1,0,17773651.0,,1164,318.0,177.0,137.0,104.0,4,3,1.0,2,633.0,34044.0,374.39,0.0,0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,1,649,0,0,-95.94026,41.26068,Nonprofit
HSI00001086,The Ohio State University Wexner Medical Center,Columbus,OH,1,1,17773344.0,251.0,2156,464.0,665.0,108.0,170.0,15,13,1.0,1,1328.0,63583.0,509.97,0.0,0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,1,1084,0,110,-83.00275,39.96199,Public/government
HSI00001087,The Queens Health Systems,Honolulu,HI,1,1,17774124.0,40.0,403,128.0,94.0,16.0,39.0,4,4,0.0,1,663.0,29945.0,102.22,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,1,0,0,9,-157.85788,21.30493,Nonprofit
HSI00001089,The University of Chicago Medicine,Chicago,IL,1,1,17774126.0,58.0,1417,375.0,272.0,65.0,69.0,2,2,0.0,1,916.0,43540.0,617.14,0.0,0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,,1,747,66,0,-87.63245,41.88425,Nonprofit
HSI00001090,The University of Toledo Medical Center,Toledo,OH,1,0,17773803.0,,494,128.0,58.0,24.0,26.0,1,1,0.0,1,212.0,9624.0,163.32,0.0,0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,209,13,14,-83.53626,41.65381,Public/government
HSI00001092,ThedaCare,Appleton,WI,1,1,17836110.0,2445.0,381,173.0,185.0,68.0,74.0,7,7,3.0,1,411.0,23180.0,11.19,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,1,264,6,0,-88.41714,44.26178,Nonprofit
HSI00001093,Thomas Health System,Charleston,WV,1,1,19360881.0,643.0,92,40.0,26.0,21.0,22.0,2,2,1.0,1,291.0,7167.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-81.63895,38.35016,Nonprofit
HSI00001096,Tidelands Health,Georgetown,SC,1,0,18400674.0,,142,65.0,27.0,13.0,51.0,2,2,0.0,1,255.0,10686.0,1.84,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,-79.28075,33.3683,Nonprofit
HSI00001097,Tift Regional Health System,Tifton,GA,1,1,22186325.0,910.0,116,45.0,68.0,26.0,24.0,2,2,1.0,1,214.0,9571.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1,111,0,0,-83.50958,31.45209,Public/government
HSI00001104,TriHealth,Cincinnati,OH,1,0,17774125.0,,868,359.0,196.0,27.0,178.0,3,2,0.0,1,402.0,25927.0,42.84,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,1,646,31,178,-84.45689,39.162,Nonprofit
